ValidityDate/Time,Downward short-wave radiation flux,High cloud cover,Low cloud cover,Medium cloud cover,Pressure,Pressure reduced to MSL,Relative humidity,Temperature,Total cloud cover,Total precipitation,u-component of wind,v-component of wind
20170527200000,,100.0,32.080078125,67.3095703125,101282.79418945312,101310.19287109376,83.96679496765138,292.8161926269531,100.0,0.46875,-4.1764564514160165,0.7279062271118164
20170527210000,,100.0,33.49609375,66.40625,101305.67016601562,101333.39233398438,82.92972183227539,292.8622131347656,100.0,1.3125,-4.306175231933594,0.13555335998535156
20170527220000,,100.0,29.296875,72.021484375,101346.01440429688,101374.10278320312,84.37135314941406,292.77923583984375,100.0,3.375,-5.005210876464844,-0.12013053894042967
20170527230000,,76.26953125,43.6767578125,78.90625,101420.95947265624,101448.94409179688,85.48951911926271,292.82647705078125,79.1015625,4.90625,-4.179161071777344,-2.1066436767578125
20170528000000,,87.40234375,40.13671875,67.5048828125,101412.255859375,101445.30639648438,87.52688598632812,292.9869689941406,87.40234375,4.71875,-5.7067317962646475,-2.2610034942626958
20170528010000,,85.400390625,39.0380859375,73.2421875,101390.56396484376,101426.01318359376,87.83141040802002,293.2291564941406,85.400390625,5.90625,-6.43255615234375,-1.5131282806396484
20170528020000,,91.89453125,30.76171875,51.8798828125,101368.46923828124,101398.30932617188,87.99275875091553,293.54266357421875,91.89453125,3.640625,-6.9767093658447275,-0.8018875122070312
20170528030000,,91.943359375,12.01171875,84.912109375,101467.54760742188,101498.32153320312,85.1851873397827,294.7713317871094,91.9921875,2.1875,-3.983893394470215,-3.275840759277344
20170528040000,,77.685546875,35.83984375,60.05859375,101382.97119140624,101413.95874023438,88.31271553039551,294.6838684082031,77.685546875,1.90625,-4.72325611114502,-4.0275306701660165
20170528050000,,97.412109375,40.13671875,64.4287109375,101363.89770507812,101396.75903320312,87.89226627349855,294.9794921875,97.412109375,1.40625,-4.98778247833252,-3.729679107666016
20170528060000,,100.0,29.443359375,68.0908203125,101296.17919921876,101329.47387695312,85.91842651367188,294.8832092285156,100.0,0.4375,-5.970222473144531,-2.718661308288574
20170528070000,,97.509765625,41.11328125,56.0791015625,101225.46997070312,101261.89575195312,84.37389945983888,294.7879638671875,97.509765625,0.03125,-5.789806365966798,-1.6212158203125
20170528080000,,95.703125,27.734375,58.0078125,101095.26977539062,101130.7861328125,87.22250747680664,295.18304443359375,95.703125,0.3125,-7.518203735351562,-0.5508308410644531
20170528090000,,99.951171875,15.91796875,50.48828125,101090.185546875,101120.13549804688,86.88366222381592,294.8890686035156,99.951171875,1.5,-9.742372512817383,1.8851118087768557
20170528100000,,100.0,36.328125,43.84765625,101167.66357421876,101199.25537109376,88.01279258728027,295.2151184082031,100.0,0.71875,-9.348529815673828,3.0087566375732417
20170528110000,,100.0,31.787109375,60.9619140625,101186.05346679688,101219.40307617188,87.14323234558105,295.6109619140625,100.0,0.0,-9.119192123413086,2.6540231704711914
20170528120000,,94.677734375,23.14453125,63.3056640625,101321.20361328124,101348.095703125,84.60807418823242,296.0061950683594,94.677734375,0.171875,-6.564506530761719,0.03750038146972656
20170528130000,,91.650390625,27.63671875,73.779296875,101280.1025390625,101309.51538085938,89.4232120513916,296.12457275390625,91.650390625,0.84375,-8.09654426574707,0.7249488830566406
20170528140000,,92.138671875,21.09375,56.982421875,101150.33569335938,101181.20727539062,89.12314033508301,296.14739990234375,92.138671875,0.03125,-9.755064010620117,2.682819366455078
20170528150000,,83.59375,29.4921875,57.1533203125,101115.58227539062,101145.14770507812,87.3616828918457,296.35296630859375,83.59375,0.0,-8.425172805786133,3.1223726272583012
20170528160000,,96.6796875,51.85546875,54.248046875,101139.12353515624,101168.08471679688,87.34376525878906,296.3086242675781,96.6796875,0.015625,-5.1026039123535165,0.8434810638427734
20170528170000,,100.0,30.908203125,56.25,101057.26928710938,101082.9345703125,89.18782806396484,296.1944885253906,100.0,0.6875,-6.366557121276856,-0.2443790435791016
20170528180000,,100.0,28.02734375,54.6875,100955.32836914062,100988.57421875,89.80141544342041,296.2542724609375,100.0,,-7.137144088745117,-0.9287834167480468
20170528190000,,91.30859375,23.193359375,71.630859375,100961.18774414062,100991.51000976562,88.45303535461426,296.3691101074219,91.30859375,1.625,-6.935518264770508,-1.703596115112305
20170528200000,,88.8671875,42.626953125,56.9580078125,100955.56640625,100991.04614257812,88.54277420043945,296.4385070800781,88.8671875,2.640625,-7.61562442779541,-2.8245258331298833
20170528210000,,96.728515625,31.0546875,51.8310546875,100966.07666015624,100996.76513671876,87.79976081848145,296.2525939941406,96.728515625,0.71875,-7.109270095825195,-5.026961326599121
20170528220000,,92.236328125,26.025390625,49.2431640625,100964.02587890624,100993.5302734375,87.99192237854004,296.17333984375,92.236328125,0.28125,-7.60145092010498,-5.257192611694336
20170528230000,,98.2421875,38.8671875,51.708984375,100988.39111328124,101013.29956054688,88.91618156433105,296.2358703613281,98.2421875,0.03125,-7.453635215759277,-5.8358116149902335
20170529000000,,100.0,45.849609375,43.84765625,100990.6982421875,101027.44750976562,88.81231689453125,296.1545104980469,100.0,0.015625,-6.991077423095702,-5.999305725097656
20170529010000,,97.998046875,43.45703125,39.7216796875,100961.73706054688,100997.314453125,88.37237739562988,296.27362060546875,97.998046875,0.0,-7.327137947082519,-6.3510093688964835
20170529020000,,93.06640625,43.75,39.8681640625,100933.47778320312,100966.7724609375,87.1221923828125,296.51275634765625,93.06640625,0.0,-7.090888977050781,-7.738717079162598
20170529030000,,66.11328125,38.8671875,33.0078125,101153.125,101179.91943359376,81.84347915649414,297.35211181640625,66.11328125,0.0,-7.52705192565918,-2.8481216430664062
20170529040000,,100.0,32.470703125,27.734375,101111.67602539062,101148.33374023438,82.43195056915283,297.38714599609375,100.0,0.0,-7.774361610412598,-2.652242660522461
20170529050000,,99.21875,38.916015625,24.51171875,101120.00122070312,101146.17309570312,82.50393295288086,297.5151062011719,99.21875,0.0,-7.399494171142577,-3.2718524932861333
20170529060000,,71.58203125,45.556640625,16.2109375,101071.30126953124,101100.28686523438,82.57591438293456,297.55426025390625,71.58203125,0.0,-7.585807800292969,-2.8027000427246094
20170529070000,,66.259765625,43.5546875,15.72265625,101003.1005859375,101037.76245117188,83.1909999847412,297.4454650878906,66.259765625,0.0,-7.642732620239258,-2.1559381484985347
20170529080000,,100.0,46.09375,19.580078125,101003.369140625,101037.62817382812,84.25043487548828,297.330078125,100.0,0.0,-7.436445236206055,-1.9639263153076167
20170529090000,,100.0,45.458984375,18.4814453125,101028.42407226562,101058.13598632812,85.14829444885255,297.2326965332031,100.0,0.0,-6.959900856018066,-1.5848016738891602
20170529100000,,100.0,45.60546875,14.9169921875,101055.70678710938,101086.90795898438,85.73906898498534,297.1363220214844,100.0,0.0078125,-6.310691833496094,-2.1330633163452153
20170529110000,,100.0,42.529296875,14.84375,101106.43920898438,101135.4736328125,85.77362632751466,297.12786865234375,100.0,0.0,-5.808920860290527,-2.0895233154296875
20170529120000,,100.0,41.30859375,11.669921875,101149.86572265624,101175.79956054688,84.75544357299805,297.3630065917969,100.0,0.0,-5.5791730880737305,-1.9087514877319336
20170529130000,,100.0,35.546875,9.033203125,101163.96484375,101195.8740234375,86.16498184204102,297.3570251464844,100.0,0.0,-5.114022254943848,-2.202946662902832
20170529140000,,100.0,35.546875,10.1806640625,101162.07885742188,101192.60864257812,84.83749580383302,297.5408630371094,100.0,0.0,-5.013406753540039,-2.0003576278686523
20170529150000,,100.0,37.01171875,17.578125,101129.52880859376,101161.99340820312,84.30549621582031,297.57293701171875,100.0,0.0,-4.748848915100098,-2.23526668548584
20170529160000,,100.0,40.72265625,13.5986328125,101051.98974609376,101086.79809570312,84.90448760986328,297.5342712402344,100.0,0.0,-4.378973960876465,-2.840521812438965
20170529170000,,98.92578125,55.17578125,21.2646484375,101011.60278320312,101048.37036132812,85.87109375,297.4146728515625,98.92578125,0.0390625,-4.746468544006348,-2.1745681762695312
20170529180000,,98.583984375,48.779296875,44.1162109375,100997.78442382812,101028.14331054688,87.98451232910156,297.1173095703125,98.583984375,,-4.2829675674438485,-2.409210205078125
20170529190000,,76.46484375,37.060546875,37.6953125,100988.17749023438,101015.39916992188,88.12822723388672,297.0611877441406,76.46484375,0.0,-4.138701438903809,-3.3440523147583012
20170529200000,,56.884765625,46.484375,43.8720703125,101013.51318359376,101043.15795898438,88.5447883605957,297.0225524902344,57.51953125,0.0,-3.7690458297729488,-3.4186611175537114
20170529210000,,39.453125,49.169921875,53.80859375,101048.6572265625,101078.83911132812,89.5385971069336,296.9171447753906,53.80859375,0.046875,-3.493721008300781,-3.1969099044799805
20170529220000,,37.548828125,42.28515625,40.869140625,101076.64794921876,101109.58251953124,90.77276420593262,296.908203125,42.28515625,0.0,-3.1803789138793945,-2.818133354187012
20170529230000,,14.697265625,41.69921875,40.13671875,101096.35009765624,101122.2412109375,90.14367866516113,297.31488037109375,41.69921875,0.0,-3.5690860748291016,-2.454898834228516
20170530000000,,6.884765625,39.208984375,38.916015625,101093.9453125,101119.06127929688,86.58012390136719,298.1035461425781,39.306640625,0.0,-4.2369585037231445,-1.9597187042236328
20170530010000,,0.048828125,39.6240234375,38.330078125,101083.08715820312,101119.76928710938,83.56752395629883,298.72491455078125,39.599609375,0.0,-4.58617115020752,-0.8212242126464844
20170530020000,,4.052734375,33.49609375,29.833984375,101069.59838867188,101096.76513671876,81.97748279571533,299.1989440917969,33.49609375,0.0,-4.494485855102539,-0.08091545104980469
20170530030000,,37.890625,26.708984375,0.0,101054.0771484375,101089.111328125,78.85898208618164,299.52264404296875,37.890625,0.0,-2.94228458404541,0.2594490051269531
20170530040000,,29.736328125,56.591796875,0.0,101030.54809570312,101061.2060546875,85.38776302337645,299.72393798828125,56.591796875,0.046875,-1.9767007827758791,-0.3533039093017578
20170530050000,,0.0,46.484375,0.0732421875,100997.77221679688,101025.537109375,84.4293794631958,299.8218688964844,46.484375,0.0,-2.3536624908447266,-0.07890701293945312
20170530060000,,0.0,42.138671875,1.5380859375,100908.86840820312,100936.84692382812,83.59080505371094,299.86810302734375,42.138671875,0.0,-2.102148056030273,1.227107048034668
20170530070000,,0.0,41.40625,19.4580078125,100861.43798828124,100896.77124023438,83.2135591506958,299.5728454589844,41.40625,0.0,-2.0607347488403316,2.9535608291625977
20170530080000,,28.3203125,28.759765625,10.25390625,100860.54077148438,100886.04736328124,83.32866668701172,299.1463317871094,30.37109375,0.0,-2.3640308380126958,3.6013898849487305
20170530090000,,49.70703125,22.65625,17.041015625,100849.08447265624,100875.79345703124,84.44436073303224,298.8652648925781,49.70703125,0.0,-2.0185384750366206,3.527501106262207
20170530100000,,85.3515625,18.84765625,35.05859375,100910.400390625,100944.15893554688,85.72999382019044,298.6119689941406,85.3515625,0.0,-1.309955596923828,3.052894592285156
20170530110000,,48.876953125,9.5703125,50.830078125,100948.3154296875,100979.28466796876,86.11314392089844,298.51806640625,51.3671875,0.0,-1.6575393676757812,2.38235092163086
20170530120000,,24.51171875,20.751953125,49.9755859375,101039.17236328124,101067.88940429688,86.44558143615723,298.4770202636719,50.0,0.0,-0.5540237426757812,2.322101593017578
20170530130000,,77.734375,15.52734375,43.06640625,101039.3310546875,101067.578125,87.05994987487793,298.412353515625,77.734375,0.0,-0.2601766586303711,1.984762191772461
20170530140000,,73.14453125,19.53125,33.0078125,101003.90014648438,101040.087890625,87.48710060119629,298.4251403808594,73.14453125,0.0,1.1221561431884766,1.3300561904907229
20170530150000,,89.16015625,8.984375,34.130859375,100908.97216796876,100942.84057617188,87.87692832946777,298.3900451660156,89.16015625,0.4375,-0.07851314544677734,2.0455656051635738
20170530160000,,96.2890625,4.98046875,49.560546875,100793.45092773438,100827.9296875,89.63186264038086,298.1103820800781,96.2890625,0.484375,-0.209834098815918,1.7062950134277344
20170530170000,,93.896484375,7.8125,48.4130859375,100689.36157226562,100726.48315429688,89.37080574035645,297.9425354003906,93.896484375,0.0,-0.04931449890136719,1.6592960357666016
20170530180000,,93.408203125,0.048828125,30.3466796875,100651.4892578125,100677.3193359375,84.95238304138185,298.0875244140625,93.408203125,,1.0095176696777344,1.1317100524902344
20170530190000,,92.919921875,0.048828125,46.7041015625,100673.62670898438,100703.82690429688,83.51610946655273,298.1942443847656,92.919921875,0.015625,1.7912817001342771,1.3982133865356443
20170530200000,,96.38671875,7.6171875,48.046875,100609.12475585938,100640.39306640624,87.57805824279785,298.0312805175781,96.38671875,1.203125,-0.3723268508911133,2.253960609436035
20170530210000,,82.958984375,35.25390625,67.1630859375,100673.41918945312,100702.08129882812,89.00663566589355,297.63714599609375,82.958984375,3.25,1.1675329208374023,-1.0962257385253906
20170530220000,,67.724609375,34.130859375,62.7197265625,100669.47631835938,100696.15478515624,90.7580795288086,297.1983337402344,68.115234375,2.40625,-0.2556791305541992,-0.7593154907226562
20170530230000,,94.580078125,48.33984375,63.720703125,100630.53588867188,100661.7431640625,87.22375106811523,297.3833923339844,94.580078125,1.6875,-2.542276382446289,-0.2249279022216797
20170531000000,,82.177734375,54.4921875,65.087890625,100694.89135742188,100731.94580078124,78.01109123229979,296.9722900390625,82.177734375,9.15625,-0.3650970458984375,-1.1483154296875
20170531010000,,71.435546875,39.501953125,61.4990234375,100732.40356445312,100764.306640625,82.34048843383789,295.98529052734375,71.435546875,4.6875,-0.657012939453125,-1.8660669326782229
20170531020000,,71.630859375,38.232421875,59.47265625,100692.70629882812,100719.57397460938,89.61883163452148,296.0547180175781,71.630859375,0.140625,-0.22967529296875,-1.7836942672729492
20170531030000,,81.787109375,24.70703125,54.443359375,100652.64892578124,100687.37182617188,84.94830322265625,298.0489501953125,81.787109375,0.375,2.6781673431396484,1.176361083984375
20170531040000,,96.630859375,35.44921875,60.64453125,100639.5263671875,100667.90161132812,85.09204196929932,297.51275634765625,96.630859375,0.84375,2.3614425659179688,0.8747148513793945
20170531050000,,100.0,41.89453125,63.916015625,100543.56079101562,100576.37329101562,87.7618293762207,297.0613098144531,100.0,0.46875,1.7763957977294922,-0.6077089309692383
20170531060000,,100.0,39.84375,55.17578125,100472.7294921875,100501.4892578125,87.81605911254883,296.8853759765625,100.0,0.0,0.09731674194335938,-0.5385255813598633
20170531070000,,99.4140625,40.4296875,45.2880859375,100432.53784179688,100460.15625,86.37666511535645,297.20159912109375,99.4140625,0.0,-0.4413490295410156,-1.570819854736328
20170531080000,,74.31640625,31.005859375,38.037109375,100383.2275390625,100420.55053710938,85.81657791137695,297.35321044921875,74.31640625,0.0,-1.1220426559448242,-1.8248338699340818
20170531090000,,52.63671875,35.009765625,46.09375,100380.3466796875,100412.12158203124,85.40758514404297,297.453125,52.63671875,0.0,-0.6486482620239258,-2.543407440185547
20170531100000,,49.072265625,28.515625,46.728515625,100392.15698242188,100419.35424804688,85.31634521484375,297.45654296875,52.197265625,0.0,-0.7206506729125977,-1.925119400024414
20170531110000,,78.759765625,19.53125,45.01953125,100419.970703125,100446.79565429688,85.54877090454102,297.52642822265625,78.759765625,0.0,-0.3801412582397461,-2.5541772842407227
20170531120000,,84.765625,3.80859375,33.349609375,100452.9296875,100478.59497070312,85.67072296142578,297.65869140625,84.765625,0.0,0.4140625,-3.605876922607422
20170531130000,,94.482421875,3.173828125,43.45703125,100464.68505859376,100501.40991210938,84.6613368988037,297.7168273925781,94.482421875,0.0,0.0005369186401367189,-3.0004367828369136
20170531140000,,98.291015625,9.66796875,27.197265625,100491.21704101562,100517.0166015625,83.69905281066896,297.70867919921875,98.291015625,0.0,0.6795063018798828,-1.8534955978393557
20170531150000,,92.08984375,21.826171875,29.00390625,100451.86767578124,100485.46142578124,83.75751876831055,297.72686767578125,92.08984375,0.0,1.5424242019653318,-1.6597423553466797
20170531160000,,77.978515625,18.115234375,7.71484375,100389.59350585938,100416.1865234375,85.30418586730956,297.7207336425781,77.978515625,0.0,1.8689165115356443,-2.1521244049072266
20170531170000,,96.142578125,8.935546875,15.283203125,100362.81127929688,100387.71362304688,87.29885864257812,297.7496032714844,96.142578125,0.0,3.2328014373779297,-1.8132266998291016
20170531180000,,98.974609375,9.9609375,12.8173828125,100353.38745117188,100387.61596679688,87.31447219848633,297.8241882324219,98.974609375,,3.3831577301025386,-1.2682247161865234
20170531190000,,100.0,9.9609375,26.5625,100372.55249023438,100401.12915039062,86.86897659301758,297.91253662109375,100.0,0.0,3.3147544860839844,-0.4125165939331055
20170531200000,,100.0,8.349609375,33.69140625,100399.84741210938,100426.28173828124,86.36510848999023,298.0184326171875,100.0,0.0,3.3069934844970703,0.0636758804321289
20170531210000,,100.0,21.09375,33.544921875,100432.94067382812,100464.97802734376,86.20322799682617,298.1296081542969,100.0,0.0,3.082355499267578,0.8432149887084961
20170531220000,,99.12109375,14.74609375,38.18359375,100479.88891601562,100507.41577148438,85.93668365478516,298.2695617675781,99.12109375,0.0,2.8841705322265625,0.42769908905029297
20170531230000,,95.361328125,18.115234375,48.33984375,100492.09594726562,100524.13330078124,86.55797958374023,298.422119140625,95.361328125,0.0,2.0866413116455083,0.8668289184570312
20170601000000,,83.251953125,11.962890625,54.736328125,100520.654296875,100547.12524414062,87.51264381408691,298.6592102050781,83.251953125,0.0,1.898050308227539,0.8617534637451172
20170601010000,,64.74609375,16.552734375,52.63671875,100538.26293945312,100571.23413085938,86.6231632232666,298.9192810058594,64.74609375,0.0,3.0666790008544917,1.4203262329101562
20170601020000,,89.404296875,16.943359375,57.177734375,100543.9208984375,100578.96118164062,85.76911926269531,298.9444274902344,89.404296875,0.0,2.996868133544922,1.5949726104736328
20170601030000,,61.962890625,25.244140625,76.5625,100469.51293945312,100502.72827148438,88.05070877075195,298.4712219238281,76.5625,0.0,2.3664588928222656,1.0806503295898438
20170601040000,,86.1328125,10.05859375,55.224609375,100479.31518554688,100515.25268554688,88.12016868591309,298.59423828125,86.1328125,0.0,1.7552566528320312,1.7711038589477541
20170601050000,,58.0078125,13.720703125,50.732421875,100439.20288085938,100473.40087890624,88.23607635498047,298.6073913574219,58.0078125,0.0,1.822925567626953,2.2191038131713867
20170601060000,,100.0,25.68359375,53.173828125,100387.34741210938,100416.60766601562,88.01805114746094,298.6150207519531,100.0,0.0,1.9210739135742188,3.0565309524536133
20170601070000,,100.0,32.51953125,56.884765625,100357.23266601562,100391.54663085938,87.81608581542969,298.5727233886719,100.0,0.0,2.029338836669922,2.3539047241210938
20170601080000,,82.470703125,23.33984375,50.4638671875,100332.76977539062,100367.74291992188,87.70500755310059,298.5909423828125,82.470703125,0.0,2.026844024658203,1.4917821884155271
20170601090000,,100.0,19.287109375,47.36328125,100331.85424804688,100365.41137695312,88.04325103759766,298.56494140625,100.0,0.0,1.3042564392089844,1.8241863250732424
20170601100000,,91.11328125,27.63671875,48.14453125,100385.98022460938,100415.31372070312,88.41520309448242,298.5618896484375,91.11328125,0.0,0.7994499206542969,2.248715400695801
20170601110000,,96.337890625,29.98046875,55.615234375,100414.70947265624,100451.33056640624,88.6816635131836,298.5466613769531,96.337890625,0.0,-0.07526397705078125,1.8861122131347656
20170601120000,,68.505859375,30.17578125,50.830078125,100459.8876953125,100495.46508789062,89.24612426757812,298.4660949707031,68.505859375,0.0,-0.512847900390625,1.689687728881836
20170601130000,,90.33203125,33.642578125,50.5859375,100496.62475585938,100525.22583007812,89.92493057250977,298.3808898925781,90.33203125,1.109375,-1.3488903045654297,0.8726692199707031
20170601140000,,88.8671875,38.76953125,54.58984375,100490.24047851562,100525.49438476562,91.94211959838869,298.0645751953125,88.8671875,0.859375,-2.1579627990722656,0.1770763397216797
20170601150000,,97.412109375,43.65234375,46.533203125,100425.60424804688,100453.30810546876,91.87016677856444,297.75146484375,97.412109375,0.859375,-4.4807395935058585,-0.09702682495117188
20170601160000,,97.75390625,54.78515625,58.59375,100344.82421875,100379.4189453125,91.17657661437988,297.07550048828125,97.75390625,6.15625,-5.23713493347168,1.7742767333984375
20170601170000,,100.0,67.041015625,61.9140625,100373.35205078124,100409.95483398438,90.7080249786377,296.6377258300781,100.0,0.453125,-2.0881404876708984,-3.857494354248047
20170601180000,,100.0,33.935546875,40.13671875,100271.86889648438,100300.37841796876,87.92459487915039,296.7140808105469,100.0,,-5.6790428161621085,-0.8542890548706055
20170601190000,,100.0,30.322265625,51.708984375,100202.62451171876,100232.58666992188,89.23814392089844,296.8457336425781,100.0,0.0,-5.7913246154785165,-0.26755714416503906
20170601200000,,100.0,35.7421875,47.94921875,100203.19213867188,100231.103515625,89.30328750610352,297.2294006347656,100.0,0.5625,-4.8973121643066415,-0.2578697204589844
20170601210000,,96.044921875,44.53125,53.80859375,100228.62548828124,100263.67797851562,89.73745727539062,297.44781494140625,96.044921875,4.28125,-4.1271419525146475,-0.9884109497070312
20170601220000,,89.013671875,45.1171875,52.44140625,100254.84008789062,100284.86328125,90.2668285369873,297.449462890625,89.013671875,3.953125,-4.2830142974853525,-0.7187118530273438
20170601230000,,95.80078125,49.51171875,56.93359375,100248.49243164062,100282.41577148438,89.81886291503906,297.4311218261719,95.80078125,9.21875,-4.738256454467773,-0.5625
20170602000000,,79.39453125,49.365234375,48.095703125,100256.3720703125,100292.29125976562,90.5802993774414,297.2650146484375,79.39453125,2.90625,-4.7739105224609375,-0.006074905395507813
20170602010000,,98.2421875,48.486328125,53.466796875,100254.08325195312,100285.16845703124,90.3287181854248,297.2033996582031,98.2421875,3.0,-4.2445430755615225,0.5735702514648438
20170602020000,,90.72265625,50.537109375,51.123046875,100273.9501953125,100307.76977539062,91.06653594970705,297.19012451171875,90.72265625,0.296875,-3.51594352722168,-1.7950763702392578
20170602030000,,86.5234375,24.12109375,51.953125,100161.24267578124,100191.13159179688,85.80691146850586,298.1783752441406,86.5234375,0.0,-1.657182693481445,0.649932861328125
20170602040000,,94.091796875,45.458984375,53.02734375,100216.61987304688,100242.95654296876,86.14863777160645,298.5093078613281,94.091796875,0.0625,-0.9382381439208984,2.4076919555664062
20170602050000,,98.828125,53.955078125,56.005859375,100232.39135742188,100261.11450195312,88.65581512451172,298.2455139160156,98.828125,0.921875,-0.5037670135498047,4.038473129272462
20170602060000,,92.67578125,51.85546875,48.193359375,100217.3095703125,100242.42553710938,90.30606651306152,298.0601501464844,92.67578125,2.90625,-0.7221298217773438,3.5673198699951167
20170602070000,,100.0,56.0546875,51.1962890625,100144.32983398438,100177.78930664062,91.98063659667969,298.03173828125,100.0,1.1875,0.5200538635253906,3.973608016967773
20170602080000,,69.970703125,45.5078125,45.751953125,100097.49755859376,100133.7646484375,92.50654220581056,297.9897766113281,69.970703125,1.9375,0.033809661865234375,4.030652999877931
20170602090000,,73.14453125,45.3125,78.1494140625,100092.15698242188,100129.08935546876,93.09174919128418,297.9576416015625,78.271484375,9.75,-1.9170646667480469,2.820747375488281
20170602100000,,79.248046875,56.787109375,69.7509765625,100126.708984375,100161.38305664062,93.68897914886476,297.86822509765625,79.248046875,14.65625,-2.958953857421875,1.4572887420654297
20170602110000,,68.603515625,65.52734375,71.923828125,100172.23510742188,100202.05688476562,92.91524600982666,297.8412780761719,72.509765625,10.15625,-4.100301742553712,-0.2236347198486328
20170602120000,,91.89453125,46.337890625,54.4921875,100278.98559570312,100305.1025390625,89.5079412460327,297.2402648925781,91.89453125,0.234375,-8.060125350952147,-5.5297393798828125
20170602130000,,96.2890625,33.642578125,48.486328125,100309.08203125,100334.375,87.48875999450684,297.12872314453125,96.2890625,0.0,-7.901084899902344,-5.433462142944336
20170602140000,,81.8359375,25.048828125,45.703125,100297.705078125,100333.59985351562,86.76729583740234,297.32330322265625,81.8359375,0.0,-7.257585525512695,-2.2649211883544917
20170602150000,,71.435546875,14.013671875,47.8515625,100307.28149414062,100340.05737304688,87.53793334960938,297.3969421386719,71.435546875,0.0,-5.95556640625,-3.1811237335205083
20170602160000,,97.8515625,11.376953125,48.14453125,100301.708984375,100329.10766601562,86.98695182800293,297.38177490234375,97.8515625,0.0,-4.266822814941406,-2.3901901245117188
20170602170000,,89.306640625,14.208984375,49.21875,100257.33642578124,100291.2353515625,87.14554786682129,297.3645935058594,89.306640625,0.0,-3.775279998779297,-3.1058521270751958
20170602180000,,92.236328125,8.0078125,50.390625,100249.89624023438,100276.72119140624,87.0209493637085,297.3594665527344,92.236328125,,-3.408313751220703,-2.9309215545654297
20170602190000,,66.796875,11.23046875,44.7265625,100273.59619140624,100300.32958984376,86.53160095214844,297.3121643066406,66.796875,0.0,-2.949993133544922,-3.4795017242431636
20170602200000,,66.11328125,5.2734375,50.927734375,100317.54760742188,100351.89208984376,85.73034858703612,297.2613830566406,68.115234375,0.0,-2.715888977050781,-2.954845428466797
20170602210000,,0.0,7.03125,48.2421875,100396.1669921875,100424.47509765624,85.63694763183594,297.1599426269531,48.2421875,0.0,-2.6691875457763667,-2.209597587585449
20170602220000,,0.0,7.6171875,42.7978515625,100462.7685546875,100490.21606445312,86.11896324157715,297.15484619140625,42.822265625,0.0,-2.690498352050781,-2.1934938430786133
20170602230000,,0.0,10.7421875,44.677734375,100509.53369140624,100536.38305664062,86.15545654296875,297.3423767089844,44.677734375,0.0,-3.297103881835937,-2.1776151657104488
20170603000000,,72.8515625,15.52734375,45.8984375,100530.60913085938,100560.68725585938,84.51631164550781,297.76953125,72.8515625,0.0,-4.071434020996094,-1.4200916290283203
20170603010000,,69.921875,15.283203125,43.896484375,100536.50512695312,100567.90771484376,82.19790077209474,297.98980712890625,69.921875,0.0,-5.022693634033203,-1.2551736831665041
20170603020000,,37.40234375,18.45703125,46.142578125,100564.63623046876,100592.2607421875,81.10330772399901,298.1199035644531,46.142578125,0.0,-4.982647895812988,-0.9358024597167968
20170603030000,,65.478515625,30.95703125,84.08203125,100512.43896484376,100541.79077148438,82.27308654785156,298.281494140625,84.08203125,0.03125,-5.705057144165039,-1.4074363708496094
20170603040000,,92.3828125,38.4765625,54.443359375,100505.31005859376,100541.30249023438,83.45740318298341,298.1090087890625,92.3828125,0.0,-5.668497085571289,-1.305135726928711
20170603050000,,98.53515625,40.185546875,51.708984375,100486.62719726562,100515.21606445312,82.67042922973633,298.0801696777344,98.53515625,0.0,-5.567305564880371,-1.2108736038208008
20170603060000,,93.65234375,31.15234375,57.8125,100458.69140625,100488.05541992188,82.49296569824219,298.14984130859375,93.65234375,0.0,-5.361818313598633,-1.1610097885131836
20170603070000,,89.94140625,39.35546875,56.103515625,100437.01171875,100464.0380859375,84.23525428771974,297.99560546875,89.94140625,0.0,-5.1342620849609375,-1.6253480911254885
20170603080000,,98.779296875,26.806640625,51.7822265625,100434.58862304688,100469.189453125,85.16715240478516,297.9049072265625,98.779296875,0.0,-5.16132926940918,-1.4903383255004885
20170603090000,,26.953125,28.02734375,46.97265625,100471.96044921876,100501.62963867188,84.37214660644531,297.99908447265625,46.97265625,0.0,-5.004640579223633,-1.1387815475463867
20170603100000,,0.146484375,27.294921875,44.189453125,100507.568359375,100543.85986328124,84.96363258361815,298.0234375,44.189453125,0.0,-4.384762763977052,-1.310464859008789
20170603110000,,0.0,23.193359375,39.0625,100566.38793945312,100596.826171875,85.51205062866211,298.0553894042969,39.0625,0.0,-3.977985382080078,-1.843841552734375
20170603120000,,0.0,27.587890625,44.8974609375,100634.90600585938,100661.75537109376,85.98746109008789,298.0823059082031,44.873046875,0.0,-3.850295066833496,-2.0469951629638667
20170603130000,,1.220703125,31.54296875,42.578125,100655.52978515624,100690.93017578124,86.41997909545898,298.0553283691406,42.578125,0.0,-4.018460273742677,-1.9648380279541016
20170603140000,,30.712890625,30.712890625,47.4609375,100657.57446289062,100692.46826171876,87.00259017944336,297.9764404296875,47.4609375,0.0,-4.094503402709962,-2.045482635498047
20170603150000,,87.3046875,35.05859375,49.658203125,100637.5732421875,100665.32592773438,87.1878433227539,297.9601745605469,87.3046875,0.015625,-3.916993141174317,-1.7019596099853516
